Tokens, ,Tagged,PER_COUNT,ORG_COUNT,LOC_COUNT,,,,,,
10,bharti counselor ki jasoos kalbhushan se sub jail mein mulakaat,bharti counselor ki jasoos <PER--kalbhushan> se sub jail mein mulakaat,1,0,0,,,,,,
6,Allah mujhy awlad se Nawaz de,Allah mujhy awlad se Nawaz de,0,0,0,,,,,,
32,yeh koi acha kam nai kar sakta sirf awam ko lot ta hai or kia kar sakta hai koi acha kam kia hai ajj tak in main say kisie nay kia .,yeh koi acha kam nai kar sakta sirf awam ko lot ta hai or kia kar sakta hai koi acha kam kia hai ajj tak in main say kisie nay kia .,0,0,0,,,,,,
4,6600 suport kry ga,6600 suport kry ga,0,0,0,,,,,,
8,Thori dar wait karen inshallah bhar janye gi,Thori dar wait karen inshallah bhar janye gi,0,0,0,,,,,,
21,"Sab se pehle to khuwateen ko apne is khayal se picha churana chahiye, ke wo kisi bhi lihaaz se kamtar hain.","Sab se pehle to khuwateen ko apne is khayal se picha churana chahiye, ke wo kisi bhi lihaaz se kamtar hain.",0,0,0,,,,,,
8,yahan andhey logon per police dandey barsaati hai,yahan andhey logon per police dandey barsaati hai,0,0,0,,,,,,
22,islamabad bacho ke schoolo mein dakhilay ke hawalay se amali hikmat ali banaien gay imrankhan ka qom se pehlay khitab mein wada,<LOC--islamabad> bacho ke schoolo mein dakhilay ke hawalay se amali hikmat ali banaien gay <PER--imrankhan> ka qom se pehlay khitab mein wada,1,0,1,,,,,,
15,ye tu tum jazbati hamla kar rahi ho taaky saary vote tum ko mely ...,ye tu tum jazbati hamla kar rahi ho taaky saary vote tum ko mely ...,0,0,0,,,,,,
6,Hahahahahahahahahahhaha haso haso wanjo kri krto,Hahahahahahahahahahhaha haso haso wanjo kri krto,0,0,0,,,,,,
12,dalit aaj bhi india mein apney haqooq ki jung lar rahey hein,dalit aaj bhi <LOC--india> mein apney haqooq ki jung lar rahey hein,0,0,1,,,,,,
9,mere dost k pas aulad nhi khas fua kruy,mere dost k pas aulad nhi khas fua kruy,0,0,0,,,,,,
31,hirange tb huty hi jaha be re counting huta hi waha ke set pti ki hato se nekalta hi keya dal me kuch kala hi ya sare dall hi kala hi,hirange tb huty hi jaha be re counting huta hi waha ke set <ORG--pti> ki hato se nekalta hi keya dal me kuch kala hi ya sare dall hi kala hi,0,1,0,,,,,,
23,Tahum is andazah lagai gai raqam mein 435 Million Dollor ka ezafah howa jis par zabardast awami rad e amal bhi samne aaya,Tahum is andazah lagai gai raqam mein 435 Million Dollor ka ezafah howa jis par zabardast awami rad e amal bhi samne aaya,0,0,0,,,,,,
6,me ya mobile khredna chahta hon,me ya mobile khredna chahta hon,0,0,0,,,,,,
27,"Saeed Anwar batate hain ke shiddat e ghum se wo cheekhne lage aur apni bachi ko pukarte rahe, lekin bhula jane wale kab laut kar aate hain","<PER--Saeed Anwar> batate hain ke shiddat e ghum se wo cheekhne lage aur apni bachi ko pukarte rahe, lekin bhula jane wale kab laut kar aate hain",1,0,0,,,,,,
8,array aap tau serious he hau gay ?,array aap tau serious he hau gay ?,0,0,0,,,,,,
17,Usi dauran inho ne University of Southern California mein film direction ka mazmoon parhana shuru kar diya,Usi dauran inho ne <LOC--University of Southern California> mein film direction ka mazmoon parhana shuru kar diya,0,0,1,,,,,,
25,Orton ko naturally tor marketing maloom hoti hai.jab k larko ko 16 saal parrhai k bad b teek tarha se nahe maloom hoti. Khabees orat,Orton ko naturally tor marketing maloom hoti hai.jab k larko ko 16 saal parrhai k bad b teek tarha se nahe maloom hoti. Khabees orat,0,0,0,,,,,,
11,hukmaran jamaat PTI ka haal qaaf legue se bhi badtar hoga,hukmaran jamaat <ORG--PTI> ka haal <ORG--qaaf legue> se bhi badtar hoga,0,2,0,,,,,,
16,note 5 bht zbrdast mbl hai jo aford krty ha zror ly pr ly pin pack,note 5 bht zbrdast mbl hai jo aford krty ha zror ly pr ly pin pack,0,0,0,,,,,,
10,khittey mein tanazey se pakistan ko bohut nuqsan huwa hai,khittey mein tanazey se <LOC--pakistan> ko bohut nuqsan huwa hai,0,0,1,,,,,,
5,oh g mazy karo tusii,oh g mazy karo tusii,0,0,0,,,,,,
42,i think kay iss dramay ki stereo recording hai .. kiun kay dialogues ki awaz left speaker main aa rahi hai aur backgroung music ki awaz right speaker main arahai hai . may be one of you speaker is not working .,i think kay iss dramay ki stereo recording hai .. kiun kay dialogues ki awaz left speaker main aa rahi hai aur backgroung music ki awaz right speaker main arahai hai . may be one of you speaker is not working .,0,0,0,,,,,,
11,ye kiya baat hoe itna intazaar krwaya hai aur ab nahi,ye kiya baat hoe itna intazaar krwaya hai aur ab nahi,0,0,0,,,,,,
4,subha sham careem kal,subha sham <ORG--careem> kal,0,1,0,,,,,,
9,Koe nae asfhu tmhari behen tmhara dard samjhte hai,Koe nae <PER--asfhu> tmhari behen tmhara dard samjhte hai,1,0,0,,,,,,
7,janab punjab fataaah krgi pti ya nhi,janab <LOC--punjab> fataaah krgi <ORG--pti> ya nhi,0,1,1,,,,,,
11,yehi woh soch hai jis ki bunyad altaf hussain nay rakhi,yehi woh soch hai jis ki bunyad <PER--altaf hussain> nay rakhi,1,0,0,,,,,,
32,sir hmari 3 shops pe land mafia na qbza krlya . v gav dm 23 lacs . they r dmandng 30 lacs mor . ur party rules kp . m 4m hpr,sir hmari 3 shops pe land mafia na qbza krlya . v gav dm 23 lacs . they r dmandng 30 lacs mor . ur party rules kp . m 4m hpr,0,0,0,,,,,,
8,syeda shehla raza ji kya khayal hay phir,<PER--syeda shehla raza> ji kya khayal hay phir,1,0,0,,,,,,
13,Rangers K Ekhtyarat Me Tousee Ki Qarardad Aaj Bhi Pesh Naa Ho Saki,Rangers K Ekhtyarat Me Tousee Ki Qarardad Aaj Bhi Pesh Naa Ho Saki,0,0,0,,,,,,
19,is mulq ka zara zara gawahi dayga k tum kharay thay bohat mubarak ho pm of pakistan imran khan,is mulq ka zara zara gawahi dayga k tum kharay thay bohat mubarak ho pm of <LOC--pakistan> <PER--imran khan>,1,0,1,,,,,,
10,hussain nawaz sharif apni bakwas band kro koty pti ky,<PER--hussain nawaz sharif> apni bakwas band kro koty <ORG--pti> ky,1,1,0,,,,,,
32,oye me ki akhaan ... story jo v ay . . bs rule of these both attracts .. and they are too good in it .. chass aa gai vai .. ?,oye me ki akhaan ... story jo v ay . . bs rule of these both attracts .. and they are too good in it .. chass aa gai vai .. ?,0,0,0,,,,,,
7,yummy yaarr kb bana ke khelaye gi,yummy yaarr kb bana ke khelaye gi,0,0,0,,,,,,
24,hamary paas northern areas hain wahan per chootay chootay damon sy bohat bijly ban sakti ha aur hamari zaroorat poori ho sakti ha .,hamary paas northern areas hain wahan per chootay chootay damon sy bohat bijly ban sakti ha aur hamari zaroorat poori ho sakti ha .,0,0,0,,,,,,
11,Is ka matlab yeh hai ke America ka inhe ilm tha,Is ka matlab yeh hai ke <LOC--America> ka inhe ilm tha,0,0,1,,,,,,
77,ye bohut galat bat hai aur me ye kahon ga ke iss kam me chor wagera to hain hi par iss me police bhi 50 % tak shareek hai to police ye kam khud kar rahi hai to phir chor aur dakoo wagera to bht dur ki bat hai so plz goverment ko chahiye ke wo kuch kare ya apna sit khali kar ke dosron ko moqa de agr wo khud nahi kar sakti kch to .,ye bohut galat bat hai aur me ye kahon ga ke iss kam me chor wagera to hain hi par iss me police bhi 50 % tak shareek hai to police ye kam khud kar rahi hai to phir chor aur dakoo wagera to bht dur ki bat hai so plz goverment ko chahiye ke wo kuch kare ya apna sit khali kar ke dosron ko moqa de agr wo khud nahi kar sakti kch to .,0,0,0,,,,,,
15,jis ki b kutty wali hoti hai wo yahi kehta hai k dhandli hue hai,jis ki b kutty wali hoti hai wo yahi kehta hai k dhandli hue hai,0,0,0,,,,,,
20,shehr bano taseer imran khan yasmin rashid isi liye haar gai hain qaatil ko shaheed banany waly kab kamyaab hotay,<PER--shehr bano taseer> <PER--imran khan> <PER--yasmin rashid> isi liye haar gai hain qaatil ko shaheed banany waly kab kamyaab hotay,3,0,0,,,,,,
19,1994 mein jab High Court ki pheli khatoon Judge banni to ye mery leye bare ezaz ki baat thi.,1994 mein jab <ORG--High Court> ki pheli khatoon Judge banni to ye mery leye bare ezaz ki baat thi.,0,1,0,,,,,,
12,lmran khan shb mi rahim yar khan hum ap k sath hai,<PER--lmran khan> shb mi <LOC--rahim yar khan> hum ap k sath hai,1,0,1,,,,,,
7,Mujy manzor h zalmi meri a jao,Mujy manzor h zalmi meri a jao,0,0,0,,,,,,
17,Astaghferrullah Quran se douri Ka ye Alam h k log is ayat Ka tarjuma puch rhy hn,Astaghferrullah Quran se douri Ka ye Alam h k log is ayat Ka tarjuma puch rhy hn,0,0,0,,,,,,
65,salam pakistan plz itna zulm hum ninth walo ke saath na karen aik to books barha dii uper se yeh plzz kuch to rehm karen hum per plzz for god sake board waloo se guzarish hai hamain sukoon se jene dee aur zulm nh seh sakte aik to chemistry aur bio ki books barha dii practicals barha diye aur kia paperz sath lena chate hain,salam <LOC--pakistan> plz itna zulm hum ninth walo ke saath na karen aik to books barha dii uper se yeh plzz kuch to rehm karen hum per plzz for god sake board waloo se guzarish hai hamain sukoon se jene dee aur zulm nh seh sakte aik to chemistry aur bio ki books barha dii practicals barha diye aur kia paperz sath lena chate hain,0,0,1,,,,,,
4,bohat sukrya masoom bhai,bohat sukrya masoom bhai,0,0,0,,,,,,
4,Ya post sabka laiy,Ya post sabka laiy,0,0,0,,,,,,
7,faisalabad walo chaa gaye ho pti pmik,<LOC--faisalabad> walo chaa gaye ho <ORG--pti> pmik,0,1,1,,,,,,
21,khadim rizvi kesa mubahila mubahila yd hy nabi saww ne kea kiya tha srf panjtan pak gaey thy tmam kufr k,<PER--khadim rizvi> kesa mubahila mubahila yd hy <PER--nabi saww> ne kea kiya tha srf panjtan pak gaey thy tmam kufr k,2,0,0,,,,,,
9,Eyex kaisi batain kar rhy ho...pagla gai ho kya...,Eyex kaisi batain kar rhy ho...pagla gai ho kya...,0,0,0,,,,,,
21,mai yeh cell kharida hai . boht acha hai is mai notification light b hai or charging speed boht fassst hai,mai yeh cell kharida hai . boht acha hai is mai notification light b hai or charging speed boht fassst hai,0,0,0,,,,,,
28,Islam masher ke tamam afrad ke hoqoq ki zamanat deta hai aur kisi fard ya giroh ya jins ki bunyad par imtiaz Islam ki roh ke khilaf hai,Islam masher ke tamam afrad ke hoqoq ki zamanat deta hai aur kisi fard ya giroh ya jins ki bunyad par imtiaz Islam ki roh ke khilaf hai,0,0,0,,,,,,
15,sabb sai pahlay iss manhoos ko nikkalo mere nay pakistan main sai imran khan nayapakistan,sabb sai pahlay iss manhoos ko nikkalo mere nay <LOC--pakistan> main sai <PER--imran khan> nayapakistan,1,0,1,,,,,,
26,aoa sir ap sy request hai keh shahbaz shareef sb ko kail karain keh sb govt servant k up garadion hony chay na sirf clerks k,aoa sir ap sy request hai keh <PER--shahbaz shareef> sb ko kail karain keh sb govt servant k up garadion hony chay na sirf clerks k,1,0,0,,,,,,
16,2009 mein Forbes nami jaride ne unhein sab se ziyadah mawza lene wali adakara qarar diya,2009 mein <ORG--Forbes> nami jaride ne unhein sab se ziyadah mawza lene wali adakara qarar diya,0,1,0,,,,,,
26,haha bs kro yaar na tumhaare protest sevkuch hona hai jo bikta hai woh chaapien ghe aur ap b apni mashoori k liye tweet kr le,haha bs kro yaar na tumhaare protest sevkuch hona hai jo bikta hai woh chaapien ghe aur ap b apni mashoori k liye tweet kr le,0,0,0,,,,,,
6,ik jo faisla krega qabool hoga,<PER--ik> jo faisla krega qabool hoga,1,0,0,,,,,,
6,sab doston ka bohat shukriya ......,sab doston ka bohat shukriya ......,0,0,0,,,,,,
10,yes face book ne student ko kharab kar dia hai,yes face book ne student ko kharab kar dia hai,0,0,0,,,,,,
24,both are pathans .. akhir kab tak pathans pak ki izzat bachaty rahain gy kab tak dunya ma pakistan ka naam roshan karain gay,both are pathans .. akhir kab tak pathans <LOC--pak> ki izzat bachaty rahain gy kab tak dunya ma <LOC--pakistan> ka naam roshan karain gay,0,0,2,,,,,,
16,Steven Seagal ki films mein martial art aur qanoon ka ansar roles mein numaya rehta hai,<PER--Steven Seagal> ki films mein martial art aur qanoon ka ansar roles mein numaya rehta hai,1,0,0,,,,,,
38,North American title 13 sal mein 12 martabah jeet ker Sharif ne apne walid aur apne khandan ka ser mazeed uncha keya American cricket mein gair mamooli kar kerdagi un ki ala salahyaton ka munh bolta saboot thi,North American title 13 sal mein 12 martabah jeet ker <PER--Sharif> ne apne walid aur apne khandan ka ser mazeed uncha keya American cricket mein gair mamooli kar kerdagi un ki ala salahyaton ka munh bolta saboot thi,1,0,0,,,,,,
6,ye patwari kitna jhoot bolte hain,ye patwari kitna jhoot bolte hain,0,0,0,,,,,,
9,kal se mera internet sahi kam nahi ker raha,kal se mera internet sahi kam nahi ker raha,0,0,0,,,,,,
42,Benazir Bhutto ki tarah Nawaz Sharif bhi 5 (panch) saal puray nahi kar sakay aur President Ghulam Ishaq Khan nay unki hukumat ko bhi taqriban unhi ilzamat kay taihat rukhsat kar deya jo pehlay Benazir Bhutto ki hukumat per lagaya gaya thay,<PER--Benazir Bhutto> ki tarah <PER--Nawaz Sharif> bhi 5 (panch) saal puray nahi kar sakay aur President <PER--Ghulam Ishaq Khan> nay unki hukumat ko bhi taqriban unhi ilzamat kay taihat rukhsat kar deya jo pehlay <PER--Benazir Bhutto> ki hukumat per lagaya gaya thay,4,0,0,,,,,,
16,imran khan ki wajah se maeshiyat aur kashmir cause ko din raat nuqsan ho raha hai,<PER--imran khan> ki wajah se maeshiyat aur <LOC--kashmir> cause ko din raat nuqsan ho raha hai,1,0,1,,,,,,
12,yaqeen gehra ho to har inshallah alhamdulilah hojata hai nayapakistan wazirazam imrankhan,yaqeen gehra ho to har inshallah alhamdulilah hojata hai nayapakistan wazirazam <PER--imrankhan>,1,0,0,,,,,,
15,mubeen apne hath se banai hoi cheez ka maza hi kuch or hota ha thanks,<PER--mubeen> apne hath se banai hoi cheez ka maza hi kuch or hota ha thanks,1,0,0,,,,,,
11,sindh sa ahhhh rahaaa ho gaaa behjaaaa nahiii ho gaaa hahahahah,<LOC--sindh> sa ahhhh rahaaa ho gaaa behjaaaa nahiii ho gaaa hahahahah,0,0,1,,,,,,
4,Me ne azmaya he,Me ne azmaya he,0,0,0,,,,,,
16,Program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,Program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,0,0,0,,,,,,
10,wahhh baji b keh diyaa aur fake b aye lo,wahhh baji b keh diyaa aur fake b aye lo,0,0,0,,,,,,
20,Apni Raftaar Me Miyana Ravi Ikhtiyar Karo Aur Apni Awaz Ko Past Rakho Sab Se Buri Awaz Gadhay Ki Hai,Apni Raftaar Me Miyana Ravi Ikhtiyar Karo Aur Apni Awaz Ko Past Rakho Sab Se Buri Awaz Gadhay Ki Hai,0,0,0,,,,,,
20,mqm to 190 000 tak vote le ke jeeta karti thi ab koi 130 000 se opeer ni ja raha,<ORG--mqm> to 190 000 tak vote le ke jeeta karti thi ab koi 130 000 se opeer ni ja raha,0,1,0,,,,,,
7,chup ker match dekhne day ! ??,chup ker match dekhne day ! ??,0,0,0,,,,,,
15,Tarana is qadar maqbol howa ke Pak Foj ke band mein shamil kar leya gaya,Tarana is qadar maqbol howa ke <ORG--Pak Foj> ke band mein shamil kar leya gaya,0,1,0,,,,,,
16,hahaha kuch sharam kro meri retweets daikh lo raat ko pmln wale soye bhi wahin thay,hahaha kuch sharam kro meri retweets daikh lo raat ko <ORG--pmln> wale soye bhi wahin thay,0,1,0,,,,,,
9,Wazan km karny ka tariqa bhi bta den plz,Wazan km karny ka tariqa bhi bta den plz,0,0,0,,,,,,
11,hahahahahahah kin sochon me gum raha krte te ap un dino,hahahahahahah kin sochon me gum raha krte te ap un dino,0,0,0,,,,,,
10,is saal hajj honay ke bhi bohut kam imkanaat hein,is saal hajj honay ke bhi bohut kam imkanaat hein,0,0,0,,,,,,
13,easy ho k lai lo samsung wegara se tw bht acha ha ..,easy ho k lai lo <ORG--samsung> wegara se tw bht acha ha ..,0,1,0,,,,,,
25,khud ko shair kahnay wale ab kutton ki tarha bhonk rahe hain allah ne jisay izzat deni thi wo to de di ab har b,khud ko shair kahnay wale ab kutton ki tarha bhonk rahe hain allah ne jisay izzat deni thi wo to de di ab har b,0,0,0,,,,,,
7,6 match jete tou qualify krein ge,6 match jete tou qualify krein ge,0,0,0,,,,,,
14,rana kanjar k jetny pr buhut afsos hoa or khushi ka nahi bata sakta,<PER--rana> kanjar k jetny pr buhut afsos hoa or khushi ka nahi bata sakta,1,0,0,,,,,,
4,Meherbani kijye bataaye JazakALLAH,Meherbani kijye bataaye JazakALLAH,0,0,0,,,,,,
14,Mein Sirf 50 Payment Pr Shop K Malik Banye Baqaya Kama K Ada Kijea,Mein Sirf 50 Payment Pr Shop K Malik Banye Baqaya Kama K Ada Kijea,0,0,0,,,,,,
5,Hazrat vedio b dala karo,Hazrat vedio b dala karo,0,0,0,,,,,,
13,rana sohaib pmln kia samjhti hai mianwali main imran khan ko hara deti,<PER--rana sohaib> <ORG--pmln> kia samjhti hai <LOC--mianwali> main <PER--imran khan> ko hara deti,2,1,1,,,,,,
29,20 saal se jo ye pmln mqm ppp jese randian agents ne pakistan ko tabah kiya ha ab 1 din mei tou nhi khan theek ker sakta hosla kro,20 saal se jo ye <ORG--pmln> <ORG--mqm> <ORG--ppp> jese randian agents ne <LOC--pakistan> ko tabah kiya ha ab 1 din mei tou nhi <PER--khan> theek ker sakta hosla kro,1,3,1,,,,,,
10,Is ke elawa bhi wo mutadid award hasil karte rahe,Is ke elawa bhi wo mutadid award hasil karte rahe,0,0,0,,,,,,
10,pmln uskey supporters aur india teeno ki phatti pari hai,<ORG--pmln> uskey supporters aur <LOC--india> teeno ki phatti pari hai,0,1,1,,,,,,
24,Inhe sabiq sadar Parvez Musharraf ne apne daur mein sadarti award aur sabiq wazeer e aazam Benazir Bhutto ne Women Achievement award diya tha,Inhe sabiq sadar <PER--Parvez Musharraf> ne apne daur mein sadarti award aur sabiq wazeer e aazam <PER--Benazir Bhutto> ne Women Achievement award diya tha,2,0,0,,,,,,
10,rabia anum parchi samne pari he pti ki pagli diwani,<PER--rabia anum> parchi samne pari he <ORG--pti> ki pagli diwani,1,1,0,,,,,,
5,Nazar lagi thi dunoo koo,Nazar lagi thi dunoo koo,0,0,0,,,,,,
7,haha jithy de khoti uthy a khaloti,haha jithy de khoti uthy a khaloti,0,0,0,,,,,,
3,Love this song,Love this song,0,0,0,,,,,,
13,gul bukhari hahahhaha lol pujari ya dek pti ka shikar hahahahha tery sary,<PER--gul bukhari> hahahhaha lol pujari ya dek <ORG--pti> ka shikar hahahahha tery sary,1,1,0,,,,,,
18,Delport if he can should replace gulraiz or sohail akhtar. I dont know if someone can replace Mitchell.,<PER--Delport> if he can should replace <PER--gulraiz> or <PER--sohail akhtar>. I dont know if someone can replace <PER--Mitchell>.,4,0,0,,,,,,
45,overacting to chal hi rahi thi iss dramay main lekin ab script bhi bohot hi cheap & ghatiya hogaya hai . aik student apnay teacher se jhoot bol rahi hai apnay rap & pregnant honay kaa . behuda flop drama . pathetic socalled comedy !!!!!!,overacting to chal hi rahi thi iss dramay main lekin ab script bhi bohot hi cheap & ghatiya hogaya hai . aik student apnay teacher se jhoot bol rahi hai apnay rap & pregnant honay kaa . behuda flop drama . pathetic socalled comedy !!!!!!,0,0,0,,,,,,
15,buht buht hi acha song he or darama ke liy mary paas alfaaz nhi realy?,buht buht hi acha song he or darama ke liy mary paas alfaaz nhi realy?,0,0,0,,,,,,
10,aab yeah makhancho saheeh aur ghalat ka faisla karay ga,aab yeah makhancho saheeh aur ghalat ka faisla karay ga,0,0,0,,,,,,
5,set kamal chal raha hai,set kamal chal raha hai,0,0,0,,,,,,
12,issi brush say daant saaf kerain tu zihan bhi saaf ho gaa,issi brush say daant saaf kerain tu zihan bhi saaf ho gaa,0,0,0,,,,,,
4,Mene kuch nahi kiya,Mene kuch nahi kiya,0,0,0,,,,,,
17,gt islamabad punjab me hukomat sazi k hawalay se jald khushkhabri den gay naeem ul haq pti,gt <LOC--islamabad> <LOC--punjab> me hukomat sazi k hawalay se jald khushkhabri den gay <PER--naeem ul haq> <ORG--pti>,1,1,2,,,,,,
